date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event,sales_rolling_mean_7_days,sales_rolling_mean_30_days,inventory_to_demand_ratio,days_of_inventory_remaining,demand_growth_rate,inventory_change,lead_time_demand,safety_stock_gap,reorder_risk,promotion_demand_change,historical_stockout_rate,stockout_within_next_7_days
2024-03-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,643,607,36,36,0,0,13,746,6.31,0.0,0,Wednesday,3,Spring,37.43,0,41.0,46.86666666666667,14.804878048780488,14.804878048780488,-0.12517780938833573,-36.0,533.0,74.0,1,0.3283132530120481,0.046511627906976744,0
2024-03-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,607,567,40,40,0,0,13,746,6.31,0.0,0,Thursday,3,Spring,46.47,0,39.57142857142857,46.53333333333333,14.328519855595669,14.328519855595669,-0.14961113385182154,-40.0,514.4285714285714,52.571428571428555,1,0.3320895522388059,0.04597701149425287,0
2024-03-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,567,523,44,44,0,0,13,746,6.31,0.0,0,Friday,3,Spring,49.53,0,39.57142857142857,46.266666666666666,13.216606498194947,13.216606498194947,-0.14470975710168796,-44.0,514.4285714285714,8.571428571428555,1,0.3344827586206896,0.045454545454545456,0
2024-03-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,523,463,60,60,0,0,13,746,6.31,0.0,0,Saturday,3,Spring,52.37,0,40.57142857142857,46.233333333333334,11.411971830985916,11.411971830985916,-0.1224636934802761,-60.0,527.4285714285714,-64.42857142857144,1,0.3355263157894738,0.0449438202247191,0
2024-03-31,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,463,415,48,48,0,0,13,746,6.31,0.0,0,Sunday,3,Spring,51.39,0,41.857142857142854,46.833333333333336,9.914675767918089,9.914675767918089,-0.10625317742755476,-48.0,544.1428571428571,-129.1428571428571,1,0.3314121037463976,0.044444444444444446,0
2024-04-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,415,374,41,41,0,0,13,746,6.31,0.0,0,Monday,4,Spring,42.31,0,41.0,46.6,9.121951219512194,9.121951219512194,-0.12017167381974252,-41.0,533.0,-159.0,1,0.33119658119658113,0.04395604395604396,0
2024-04-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,374,323,51,51,0,0,13,746,6.31,0.0,0,Tuesday,4,Spring,45.94,0,41.857142857142854,46.5,7.716723549488055,7.716723549488055,-0.09984639016897089,-51.0,544.1428571428571,-221.1428571428571,1,0.3331765812367741,0.043478260869565216,0
2024-04-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,323,290,33,33,0,0,13,746,6.31,0.0,0,Wednesday,4,Spring,42.04,0,45.714285714285715,46.46666666666667,6.34375,6.34375,-0.01619184259069483,-33.0,594.2857142857143,-304.28571428571433,1,0.33201672862453524,0.043010752688172046,0
2024-04-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,290,239,51,51,0,0,13,746,6.31,0.0,0,Thursday,4,Spring,39.42,0,45.285714285714285,46.1,5.277602523659306,5.277602523659306,-0.017663464518128346,-51.0,588.7142857142857,-349.71428571428567,1,0.33640765506110215,0.0425531914893617,0
2024-04-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,239,200,39,39,0,0,13,746,6.31,0.0,0,Friday,4,Spring,45.75,0,46.857142857142854,46.266666666666666,4.2682926829268295,4.2682926829268295,0.012762453684643842,-39.0,609.1428571428571,-409.1428571428571,1,0.3352324521422061,0.042105263157894736,0
2024-04-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,946,900,46,46,0,746,13,746,6.31,0.0,0,Saturday,4,Spring,44.22,0,46.142857142857146,45.833333333333336,19.504643962848295,19.504643962848295,0.006753246753246768,700.0,599.8571428571429,300.1428571428571,0,0.3377004743618704,0.041666666666666664,0
2024-04-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,900,853,47,47,0,0,13,746,6.31,0.0,0,Sunday,4,Spring,47.23,0,44.142857142857146,45.8,19.323624595469255,19.323624595469255,-0.03618215845290068,-47.0,573.8571428571429,279.1428571428571,0,0.3380281690140846,0.041237113402061855,0
2024-04-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,853,800,53,53,0,0,13,746,6.31,0.15,1,Monday,4,Spring,50.72,0,44.0,45.766666666666666,18.181818181818183,18.181818181818183,-0.03860160233066276,-53.0,572.0,228.0,0,0.33805309734513267,0.04081632653061224,0
2024-04-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,800,740,60,60,0,0,13,746,6.31,0.25,1,Tuesday,4,Spring,67.1,0,45.714285714285715,45.63333333333333,16.1875,16.1875,0.0017739747469477526,-60.0,594.2857142857143,145.71428571428567,1,0.26725663716814146,0.04040404040404041,0
2024-04-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,740,704,36,36,0,0,16,746,6.31,0.0,0,Wednesday,4,Spring,39.85,0,47.0,45.56666666666667,14.97872340425532,14.97872340425532,0.03145574250182875,-36.0,752.0,-48.0,1,0.2690265486725663,0.04,0
2024-04-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,704,661,43,43,0,0,13,746,6.31,0.0,0,Thursday,4,Spring,47.15,0,47.42857142857143,44.96666666666667,13.936746987951807,13.936746987951807,0.054749549931165944,-43.0,616.5714285714286,44.428571428571445,1,0.27211369622475867,0.039603960396039604,0
2024-04-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,661,619,42,42,0,0,13,746,6.31,0.0,0,Friday,4,Spring,40.83,0,46.285714285714285,45.03333333333333,13.373456790123457,13.373456790123457,0.02781008776567624,-42.0,601.7142857142857,17.285714285714334,1,0.27321156773211563,0.0392156862745098,0
2024-04-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,619,577,42,42,0,0,19,746,6.31,0.0,0,Saturday,4,Spring,46.44,0,46.714285714285715,44.56666666666667,12.351681957186544,12.351681957186544,0.04818890907148194,-42.0,887.5714285714286,-310.57142857142856,1,0.27456367162249523,0.038834951456310676,0
2024-04-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,577,520,57,57,0,0,13,746,6.31,0.0,0,Sunday,4,Spring,49.11,0,46.142857142857146,44.56666666666667,11.269349845201237,11.269349845201237,0.03536702639170851,-57.0,599.8571428571429,-79.85714285714289,1,0.27589152252829385,0.038461538461538464,0
2024-04-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,520,472,48,48,0,0,13,746,6.31,0.0,0,Monday,4,Spring,38.74,0,47.57142857142857,44.833333333333336,9.921921921921923,9.921921921921923,0.06107275624004238,-48.0,618.4285714285714,-146.42857142857144,1,0.2731540084388185,0.0380952380952381,0
2024-04-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,472,435,37,37,0,0,13,746,6.31,0.0,0,Tuesday,4,Spring,40.05,0,46.857142857142854,44.86666666666667,9.283536585365855,9.283536585365855,0.04436425387391204,-37.0,609.1428571428571,-174.1428571428571,1,0.27286967418546376,0.03773584905660377,0
2024-04-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,435,385,50,50,0,0,13,746,6.31,0.0,0,Wednesday,4,Spring,41.36,0,43.57142857142857,44.6,8.836065573770492,8.836065573770492,-0.023062139654067983,-50.0,566.4285714285714,-181.42857142857144,1,0.2754922279792746,0.037383177570093455,0
2024-04-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,385,348,37,37,0,0,13,746,6.31,0.0,0,Thursday,4,Spring,49.01,0,45.57142857142857,44.766666666666666,7.636363636363637,7.636363636363637,0.017976810977555557,-37.0,592.4285714285714,-244.42857142857144,1,0.27466666666666667,0.037037037037037035,0
2024-04-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,348,305,43,43,0,0,18,746,6.31,0.0,0,Friday,4,Spring,39.01,0,44.714285714285715,44.266666666666666,6.82108626198083,6.82108626198083,0.010111876075731541,-43.0,804.8571428571429,-499.8571428571429,1,0.2772292345276874,0.03669724770642202,0
2024-04-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,305,254,51,51,0,0,13,746,6.31,0.0,0,Saturday,4,Spring,44.52,0,44.857142857142854,44.166666666666664,5.662420382165606,5.662420382165606,0.01563342318059298,-51.0,583.1428571428571,-329.1428571428571,1,0.2782038345105954,0.03636363636363636,0
2024-04-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,254,198,56,56,0,0,13,746,6.31,0.0,0,Sunday,4,Spring,54.19,0,46.142857142857146,44.53333333333333,4.291021671826625,4.291021671826625,0.0361420017108641,-56.0,599.8571428571429,-401.8571428571429,1,0.27711745904914103,0.036036036036036036,0
2024-04-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,944,896,48,48,0,746,13,746,6.31,0.0,0,Monday,4,Spring,50.41,0,46.0,45.166666666666664,19.47826086956522,19.47826086956522,0.01845018450184507,698.0,598.0,298.0,0,0.2747925721058869,0.03571428571428571,0
2024-04-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,896,858,38,38,0,0,17,746,6.31,0.0,0,Tuesday,4,Spring,45.13,0,46.0,45.06666666666667,18.652173913043477,18.652173913043477,0.02071005917159756,-38.0,782.0,76.0,0,0.27451076320939327,0.035398230088495575,0
2024-04-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,858,824,34,34,0,0,13,746,6.31,0.0,0,Wednesday,4,Spring,40.49,0,46.142857142857146,44.53333333333333,17.857585139318886,17.857585139318886,0.0361420017108641,-34.0,599.8571428571429,224.1428571428571,0,0.2767094017094018,0.03508771929824561,0
2024-04-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,824,775,49,49,0,0,13,746,6.31,0.0,0,Thursday,4,Spring,42.28,0,43.857142857142854,44.5,17.671009771986974,17.671009771986974,-0.014446227929374065,-49.0,570.1428571428571,204.8571428571429,0,0.2798629872636048,0.034782608695652174,0
2024-04-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,775,740,35,35,0,0,13,746,6.31,0.0,0,Friday,4,Spring,42.6,0,45.57142857142857,45.333333333333336,16.238244514106583,16.238244514106583,0.005252100840336037,-35.0,592.4285714285714,147.57142857142856,1,0.27929650162492825,0.034482758620689655,0
2024-04-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,740,682,58,58,0,0,13,746,6.31,0.0,0,Saturday,4,Spring,42.44,0,44.42857142857143,45.3,15.35048231511254,15.35048231511254,-0.019236833806370125,-58.0,577.5714285714286,104.42857142857144,1,0.282140144322066,0.03418803418803419,0
2024-04-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,682,624,58,58,0,0,13,746,6.31,0.0,0,Sunday,4,Spring,52.78,0,45.42857142857143,45.9,13.735849056603772,13.735849056603772,-0.010270774976657255,-58.0,590.5714285714286,33.428571428571445,1,0.27939519158527426,0.03389830508474576,0
2024-04-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,624,582,42,42,0,0,13,746,6.31,0.0,0,Monday,4,Spring,42.23,0,45.714285714285715,46.36666666666667,12.73125,12.73125,-0.014070042107425273,-42.0,594.2857142857143,-12.285714285714334,1,0.2767094017094018,0.03361344537815126,0
2024-04-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,582,543,39,39,0,0,13,746,6.31,0.0,0,Tuesday,4,Spring,36.88,0,44.857142857142854,45.766666666666666,12.105095541401274,12.105095541401274,-0.01987306211632509,-39.0,583.1428571428571,-40.14285714285711,1,0.277839233038348,0.03333333333333333,0
2024-05-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,543,487,56,56,0,0,19,746,6.31,0.25,1,Wednesday,5,Spring,60.98,0,45.0,45.46666666666667,10.822222222222223,10.822222222222223,-0.01026392961876837,-56.0,855.0,-368.0,1,0.27965403624382207,0.03305785123966942,0
2024-05-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,487,450,37,37,0,0,17,746,6.31,0.0,0,Thursday,5,Spring,41.59,0,48.142857142857146,45.96666666666667,9.347181008902076,9.347181008902076,0.047342794986014736,-37.0,818.4285714285714,-368.42857142857144,1,0.26359143327841844,0.03278688524590164,0
2024-05-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,450,402,48,48,0,0,19,746,6.31,0.0,0,Friday,5,Spring,37.04,0,46.42857142857143,45.5,8.658461538461538,8.658461538461538,0.020408163265306166,-48.0,882.1428571428572,-480.1428571428572,1,0.2658181818181818,0.032520325203252036,0
2024-05-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,402,355,47,47,0,0,13,746,6.31,0.0,0,Saturday,5,Spring,52.91,0,48.285714285714285,46.0,7.35207100591716,7.35207100591716,0.049689440993788796,-47.0,627.7142857142857,-272.71428571428567,1,0.26550108147080037,0.03225806451612903,0
2024-05-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,355,300,55,55,0,0,13,746,6.31,0.0,0,Sunday,5,Spring,51.13,0,46.714285714285715,45.86666666666667,6.422018348623853,6.422018348623853,0.018480066445182734,-55.0,607.2857142857143,-307.28571428571433,1,0.26541554959785524,0.032,0
2024-05-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,300,253,47,47,0,0,13,746,6.31,0.0,0,Monday,5,Spring,38.96,0,46.285714285714285,46.4,5.46604938271605,5.46604938271605,-0.0024630541871921096,-47.0,601.7142857142857,-348.71428571428567,1,0.26353982300884954,0.031746031746031744,0
2024-05-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,253,214,39,39,0,0,13,746,6.31,0.0,0,Tuesday,5,Spring,36.14,0,47.0,46.43333333333333,4.553191489361702,4.553191489361702,0.012203876525484637,-39.0,611.0,-397.0,1,0.26347200280849575,0.031496062992125984,0
2024-05-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,214,157,57,57,0,0,13,746,6.31,0.0,0,Wednesday,5,Spring,40.71,0,47.0,46.166666666666664,3.3404255319148937,3.3404255319148937,0.01805054151624554,-57.0,611.0,-454.0,1,0.26516736401673646,0.03125,0
2024-05-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,903,854,49,49,0,746,13,746,6.31,0.0,0,Thursday,5,Spring,50.99,0,47.142857142857146,46.3,18.115151515151513,18.115151515151513,0.01820425794507881,697.0,612.8571428571429,241.1428571428571,0,0.2629035042292422,0.031007751937984496,0
2024-05-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,854,811,43,43,0,0,13,746,6.31,0.0,0,Friday,5,Spring,41.89,0,48.857142857142854,45.93333333333333,16.599415204678362,16.599415204678362,0.06365332780427121,-43.0,635.1428571428571,175.8571428571429,0,0.2624101335159193,0.03076923076923077,0
2024-05-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,811,765,46,46,0,0,13,746,6.31,0.0,0,Saturday,5,Spring,57.75,0,48.142857142857146,46.166666666666664,15.89020771513353,15.89020771513353,0.042805569881382274,-46.0,625.8571428571429,139.1428571428571,0,0.26321155480033975,0.030534351145038167,0
2024-05-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,765,701,64,64,0,0,13,746,6.31,0.0,0,Sunday,5,Spring,49.27,0,48.0,46.266666666666666,14.604166666666666,14.604166666666666,0.037463976945244976,-64.0,624.0,77.0,1,0.2633619962906762,0.030303030303030304,0
2024-05-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,701,667,34,34,0,0,13,746,6.31,0.0,0,Monday,5,Spring,38.88,0,49.285714285714285,47.0,13.533333333333333,13.533333333333333,0.04863221884498478,-34.0,640.7142857142857,26.285714285714334,1,0.2597164303586322,0.03007518796992481,0
2024-05-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,667,629,38,38,0,0,13,746,6.31,0.0,0,Tuesday,5,Spring,42.85,0,47.42857142857143,46.733333333333334,13.262048192771084,13.262048192771084,0.014876706745465684,-38.0,616.5714285714286,12.428571428571445,1,0.26239840769613526,0.029850746268656716,0
2024-05-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,629,586,43,43,0,0,13,746,6.31,0.0,0,Wednesday,5,Spring,38.44,0,47.285714285714285,46.1,12.392749244712991,12.392749244712991,0.025720483421134126,-43.0,614.7142857142857,-28.714285714285666,1,0.26421625185429365,0.02962962962962963,0
2024-05-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,586,561,25,25,0,0,16,746,6.31,0.0,0,Thursday,5,Spring,41.46,0,45.285714285714285,45.93333333333333,12.38801261829653,12.38801261829653,-0.014099108438731031,-25.0,724.5714285714286,-163.57142857142856,1,0.26497545008183315,0.029411764705882353,0
2024-05-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,561,518,43,43,0,0,13,746,6.31,0.0,0,Friday,5,Spring,34.7,0,41.857142857142854,45.53333333333333,12.375426621160411,12.375426621160411,-0.08073624764693582,-43.0,544.1428571428571,-26.14285714285711,1,0.269437652811736,0.029197080291970802,0
2024-05-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,518,446,72,72,0,0,13,746,6.31,0.15,1,Saturday,5,Spring,60.09,0,41.857142857142854,45.3,10.65529010238908,10.65529010238908,-0.07600126143172502,-72.0,544.1428571428571,-98.14285714285711,1,0.27015215280025895,0.028985507246376812,0
2024-05-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,446,374,72,72,0,0,13,746,6.31,0.2,1,Sunday,5,Spring,64.48,0,45.57142857142857,46.46666666666667,8.206896551724139,8.206896551724139,-0.01926624308259898,-72.0,592.4285714285714,-218.42857142857144,1,0.3167961584115679,0.02877697841726619,0
2024-05-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,374,331,43,43,0,0,17,746,6.31,0.0,0,Monday,5,Spring,39.48,0,46.714285714285715,47.43333333333333,7.085626911314985,7.085626911314985,-0.015159120570223783,-43.0,794.1428571428571,-463.1428571428571,1,0.35011330527678863,0.02857142857142857,0
2024-05-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,331,285,46,46,0,0,13,746,6.31,0.0,0,Tuesday,5,Spring,44.23,0,48.0,47.166666666666664,5.9375,5.9375,0.01766784452296825,-46.0,624.0,-339.0,1,0.3508622867246882,0.028368794326241134,0
2024-05-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,285,244,41,41,0,0,13,746,6.31,0.0,0,Wednesday,5,Spring,42.13,0,49.142857142857146,46.833333333333336,4.965116279069767,4.965116279069767,0.049313675648195235,-41.0,638.8571428571429,-394.8571428571429,1,0.35095397661218625,0.028169014084507043,0
2024-05-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,244,198,46,46,0,0,13,746,6.31,0.0,0,Thursday,5,Spring,47.62,0,48.857142857142854,46.6,4.052631578947369,4.052631578947369,0.04843654199877366,-46.0,635.1428571428571,-437.1428571428571,1,0.35211522782860766,0.027972027972027972,0
2024-05-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,198,160,38,38,0,0,13,746,6.31,0.0,0,Friday,5,Spring,44.74,0,51.857142857142854,46.86666666666667,3.0853994490358128,3.0853994490358128,0.10648242227189587,-38.0,674.1428571428571,-514.1428571428571,1,0.3521965915733621,0.027777777777777776,0
2024-05-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,906,864,42,42,0,746,13,746,6.31,0.0,0,Saturday,5,Spring,54.43,0,51.142857142857146,47.0,16.89385474860335,16.89385474860335,0.08814589665653502,704.0,664.8571428571429,199.1428571428571,0,0.35396924727337736,0.027586206896551724,0
2024-05-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,864,815,49,49,0,0,13,746,6.31,0.0,0,Sunday,5,Spring,42.89,0,46.857142857142854,46.766666666666666,17.39329268292683,17.39329268292683,0.0019346298747581264,-49.0,609.1428571428571,205.8571428571429,0,0.35487810293529914,0.0273972602739726,0
2024-05-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,815,758,57,57,0,0,13,746,6.31,0.2,1,Monday,5,Spring,57.55,0,43.57142857142857,47.233333333333334,17.39672131147541,17.39672131147541,-0.07752797661054547,-57.0,566.4285714285714,191.57142857142856,0,0.354311275643992,0.027210884353741496,0
2024-05-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,758,715,43,43,0,0,13,746,6.31,0.0,0,Tuesday,5,Spring,45.24,0,45.57142857142857,47.2,15.689655172413794,15.689655172413794,-0.03450363196125918,-43.0,592.4285714285714,122.57142857142856,1,0.3388863180626253,0.02702702702702703,0
2024-05-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,715,657,58,58,0,0,19,746,6.31,0.0,0,Wednesday,5,Spring,38.44,0,45.142857142857146,46.7,14.55379746835443,14.55379746835443,-0.03334353013153869,-58.0,857.7142857142858,-200.71428571428578,1,0.339564817652467,0.026845637583892617,0
2024-05-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,657,622,35,35,0,0,13,746,6.31,0.0,0,Thursday,5,Spring,34.34,0,47.57142857142857,47.233333333333334,13.075075075075075,13.075075075075075,0.007157979635043792,-35.0,618.4285714285714,3.571428571428555,1,0.33718104495747264,0.02666666666666667,0
2024-05-31,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,622,586,36,36,0,0,13,746,6.31,0.0,0,Friday,5,Spring,45.45,0,46.0,47.1,12.73913043478261,12.73913043478261,-0.02335456475583867,-36.0,598.0,-12.0,1,0.3394772624263484,0.026490066225165563,0
2024-06-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,586,528,58,58,0,0,13,746,6.31,0.0,0,Saturday,6,Summer,52.35,0,45.714285714285715,46.43333333333333,11.549999999999999,11.549999999999999,-0.015485591221413096,-58.0,594.2857142857143,-66.28571428571433,1,0.3415477084898572,0.02631578947368421,0
2024-06-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,528,477,51,51,0,0,15,746,6.31,0.0,0,Sunday,6,Summer,62.55,0,48.0,47.13333333333333,9.9375,9.9375,0.018387553041018398,-51.0,720.0,-243.0,1,0.3391926113511097,0.026143790849673203,0
2024-06-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,477,429,48,48,0,0,13,746,6.31,0.0,0,Monday,6,Summer,39.29,0,48.285714285714285,47.233333333333334,8.884615384615385,8.884615384615385,0.022280471821756184,-48.0,627.7142857142857,-198.71428571428567,1,0.3382613837965701,0.025974025974025976,0
2024-06-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,429,385,44,44,0,0,13,746,6.31,0.0,0,Tuesday,6,Summer,43.97,0,47.0,47.266666666666666,8.191489361702128,8.191489361702128,-0.005641748942172053,-44.0,611.0,-226.0,1,0.3379330593071051,0.025806451612903226,0
2024-06-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,385,342,43,43,0,0,13,746,6.31,0.0,0,Wednesday,6,Summer,41.52,0,47.142857142857146,46.9,7.254545454545454,7.254545454545454,0.005178190679256873,-43.0,612.8571428571429,-270.8571428571429,1,0.33838973162193703,0.02564102564102564,0
2024-06-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,342,299,43,43,0,0,13,746,6.31,0.0,0,Thursday,6,Summer,49.78,0,45.0,46.766666666666666,6.644444444444445,6.644444444444445,-0.03777619387027795,-43.0,585.0,-286.0,1,0.33903464270184097,0.025477707006369428,0
2024-06-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,299,260,39,39,0,0,13,746,6.31,0.0,0,Friday,6,Summer,48.65,0,46.142857142857146,46.9,5.6346749226006185,5.6346749226006185,-0.01614377094121221,-39.0,599.8571428571429,-339.8571428571429,1,0.3396715643906655,0.02531645569620253,0
