date,product_id,product_name,category,warehouse,region,beginning_inventory,current_inventory,daily_sales,units_sold,lost_sales,inventory_received,supplier_lead_time,reorder_point,unit_price,discount,promotion,day_of_week,month,season,demand_forecast,stockout_event
2024-06-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,277,219,58,58,0,0,13,746,6.31,0.0,0,Sunday,6,Summer,52.65,0
2024-06-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,219,178,41,41,0,0,13,746,6.31,0.0,0,Monday,6,Summer,38.95,0
2024-06-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,178,138,40,40,0,0,13,746,6.31,0.0,0,Tuesday,6,Summer,31.78,0
2024-06-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,138,96,42,42,0,0,13,746,6.31,0.0,0,Wednesday,6,Summer,45.83,0
2024-06-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,96,43,53,53,0,0,13,746,6.31,0.0,0,Thursday,6,Summer,38.91,0
2024-06-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,789,749,40,40,0,746,19,746,6.31,0.0,0,Friday,6,Summer,42.12,0
2024-06-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,749,690,59,59,0,0,13,746,6.31,0.0,0,Saturday,6,Summer,52.13,0
2024-06-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,690,628,62,62,0,0,13,746,6.31,0.0,0,Sunday,6,Summer,54.14,0
2024-07-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,628,584,44,44,0,0,13,746,6.31,0.0,0,Monday,7,Summer,47.71,0
2024-07-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,584,543,41,41,0,0,13,746,6.31,0.0,0,Tuesday,7,Summer,48.92,0
2024-07-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,543,504,39,39,0,0,15,746,6.31,0.0,0,Wednesday,7,Summer,44.84,0
2024-07-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,504,473,31,31,0,0,13,746,6.31,0.0,0,Thursday,7,Summer,36.02,0
2024-07-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,473,428,45,45,0,0,13,746,6.31,0.1,1,Friday,7,Summer,55.08,0
2024-07-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,428,366,62,62,0,0,13,746,6.31,0.0,0,Saturday,7,Summer,56.13,0
2024-07-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,366,304,62,62,0,0,16,746,6.31,0.0,0,Sunday,7,Summer,58.87,0
2024-07-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,304,263,41,41,0,0,16,746,6.31,0.0,0,Monday,7,Summer,46.97,0
2024-07-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,263,219,44,44,0,0,13,746,6.31,0.0,0,Tuesday,7,Summer,43.82,0
2024-07-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,219,158,61,61,0,0,13,746,6.31,0.0,0,Wednesday,7,Summer,48.58,0
2024-07-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,158,114,44,44,0,0,13,746,6.31,0.0,0,Thursday,7,Summer,45.91,0
2024-07-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,885,816,69,69,0,771,13,746,6.31,0.15,1,Friday,7,Summer,59.17,0
2024-07-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,816,754,62,62,0,0,17,746,6.31,0.0,0,Saturday,7,Summer,59.48,0
2024-07-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,754,693,61,61,0,0,13,746,6.31,0.0,0,Sunday,7,Summer,48.19,0
2024-07-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,693,658,35,35,0,0,13,746,6.31,0.0,0,Monday,7,Summer,59.88,0
2024-07-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,658,615,43,43,0,0,13,746,6.31,0.0,0,Tuesday,7,Summer,54.18,0
2024-07-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,615,565,50,50,0,0,13,746,6.31,0.0,0,Wednesday,7,Summer,52.06,0
2024-07-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,565,507,58,58,0,0,17,746,6.31,0.0,0,Thursday,7,Summer,48.41,0
2024-07-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,507,443,64,64,0,0,13,746,6.31,0.0,0,Friday,7,Summer,53.91,0
2024-07-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,443,401,42,42,0,0,15,746,6.31,0.0,0,Saturday,7,Summer,45.57,0
2024-07-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,401,351,50,50,0,0,13,746,6.31,0.0,0,Sunday,7,Summer,50.66,0
2024-07-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,351,301,50,50,0,0,13,746,6.31,0.0,0,Monday,7,Summer,50.49,0
2024-07-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,301,247,54,54,0,0,13,746,6.31,0.1,1,Tuesday,7,Summer,57.04,0
2024-07-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,247,185,62,62,0,0,13,746,6.31,0.0,0,Wednesday,7,Summer,40.04,0
2024-07-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,185,126,59,59,0,0,13,746,6.31,0.0,0,Thursday,7,Summer,45.86,0
2024-07-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,126,79,47,47,0,0,13,746,6.31,0.0,0,Friday,7,Summer,46.33,0
2024-07-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,825,785,40,40,0,746,13,746,6.31,0.0,0,Saturday,7,Summer,51.69,0
2024-07-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,785,725,60,60,0,0,13,746,6.31,0.0,0,Sunday,7,Summer,57.57,0
2024-07-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,725,683,42,42,0,0,13,746,6.31,0.0,0,Monday,7,Summer,47.08,0
2024-07-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,683,642,41,41,0,0,13,746,6.31,0.0,0,Tuesday,7,Summer,43.73,0
2024-07-31,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,642,593,49,49,0,0,13,746,6.31,0.0,0,Wednesday,7,Summer,50.95,0
2024-08-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,593,519,74,74,0,0,13,746,6.31,0.25,1,Thursday,8,Summer,67.21,0
2024-08-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,519,468,51,51,0,0,13,746,6.31,0.0,0,Friday,8,Summer,57.6,0
2024-08-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,468,402,66,66,0,0,13,746,6.31,0.0,0,Saturday,8,Summer,54.84,0
2024-08-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,402,345,57,57,0,0,13,746,6.31,0.0,0,Sunday,8,Summer,59.16,0
2024-08-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,345,286,59,59,0,0,13,746,6.31,0.0,0,Monday,8,Summer,51.46,0
2024-08-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,286,220,66,66,0,0,13,746,6.31,0.0,0,Tuesday,8,Summer,58.39,0
2024-08-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,220,157,63,63,0,0,13,746,6.31,0.0,0,Wednesday,8,Summer,61.22,0
2024-08-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,157,111,46,46,0,0,13,746,6.31,0.0,0,Thursday,8,Summer,53.42,0
2024-08-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,111,53,58,58,0,0,13,746,6.31,0.0,0,Friday,8,Summer,41.75,0
2024-08-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,807,753,54,54,0,754,13,746,6.31,0.0,0,Saturday,8,Summer,58.61,0
2024-08-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,753,691,62,62,0,0,15,746,6.31,0.0,0,Sunday,8,Summer,54.62,0
2024-08-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,691,654,37,37,0,0,13,746,6.31,0.0,0,Monday,8,Summer,41.35,0
2024-08-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,654,594,60,60,0,0,13,746,6.31,0.0,0,Tuesday,8,Summer,50.33,0
2024-08-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,594,532,62,62,0,0,13,746,6.31,0.0,0,Wednesday,8,Summer,52.66,0
2024-08-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,532,481,51,51,0,0,13,746,6.31,0.0,0,Thursday,8,Summer,41.09,0
2024-08-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,481,424,57,57,0,0,13,746,6.31,0.15,1,Friday,8,Summer,56.85,0
2024-08-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,424,370,54,54,0,0,13,746,6.31,0.0,0,Saturday,8,Summer,54.56,0
2024-08-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,370,310,60,60,0,0,13,746,6.31,0.0,0,Sunday,8,Summer,63.83,0
2024-08-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,310,271,39,39,0,0,13,746,6.31,0.0,0,Monday,8,Summer,44.61,0
2024-08-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,271,221,50,50,0,0,13,746,6.31,0.0,0,Tuesday,8,Summer,47.14,0
2024-08-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,221,183,38,38,0,0,13,746,6.31,0.0,0,Wednesday,8,Summer,30.25,0
2024-08-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,183,141,42,42,0,0,13,746,6.31,0.0,0,Thursday,8,Summer,45.79,0
2024-08-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,141,100,41,41,0,0,13,746,6.31,0.0,0,Friday,8,Summer,39.33,0
2024-08-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,100,54,46,46,0,0,17,746,6.31,0.0,0,Saturday,8,Summer,44.17,0
2024-08-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,54,0,55,54,1,0,13,746,6.31,0.0,0,Sunday,8,Summer,50.89,1
2024-08-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,942,899,43,43,0,942,13,746,6.31,0.0,0,Monday,8,Summer,44.12,0
2024-08-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,899,857,42,42,0,0,17,746,6.31,0.0,0,Tuesday,8,Summer,39.16,0
2024-08-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,857,818,39,39,0,0,17,746,6.31,0.0,0,Wednesday,8,Summer,40.82,0
2024-08-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,818,776,42,42,0,0,13,746,6.31,0.0,0,Thursday,8,Summer,54.98,0
2024-08-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,776,724,52,52,0,0,13,746,6.31,0.0,0,Friday,8,Summer,57.83,0
2024-08-31,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,724,654,70,70,0,0,13,746,6.31,0.15,1,Saturday,8,Summer,83.77,0
2024-09-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,654,598,56,56,0,0,13,746,6.31,0.0,0,Sunday,9,Autumn,65.91,0
2024-09-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,598,550,48,48,0,0,13,746,6.31,0.0,0,Monday,9,Autumn,52.01,0
2024-09-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,550,509,41,41,0,0,13,746,6.31,0.0,0,Tuesday,9,Autumn,39.65,0
2024-09-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,509,465,44,44,0,0,13,746,6.31,0.0,0,Wednesday,9,Autumn,42.52,0
2024-09-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,465,419,46,46,0,0,15,746,6.31,0.0,0,Thursday,9,Autumn,47.87,0
2024-09-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,419,385,34,34,0,0,15,746,6.31,0.0,0,Friday,9,Autumn,50.79,0
2024-09-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,385,332,53,53,0,0,13,746,6.31,0.0,0,Saturday,9,Autumn,60.41,0
2024-09-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,332,278,54,54,0,0,13,746,6.31,0.0,0,Sunday,9,Autumn,59.66,0
2024-09-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,278,238,40,40,0,0,13,746,6.31,0.0,0,Monday,9,Autumn,52.54,0
2024-09-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,238,198,40,40,0,0,15,746,6.31,0.0,0,Tuesday,9,Autumn,50.4,0
2024-09-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,198,150,48,48,0,0,13,746,6.31,0.0,0,Wednesday,9,Autumn,46.06,0
2024-09-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,896,862,34,34,0,746,17,746,6.31,0.0,0,Thursday,9,Autumn,36.99,0
2024-09-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,862,820,42,42,0,0,13,746,6.31,0.0,0,Friday,9,Autumn,49.32,0
2024-09-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,820,757,63,63,0,0,13,746,6.31,0.0,0,Saturday,9,Autumn,55.43,0
2024-09-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,757,713,44,44,0,0,13,746,6.31,0.0,0,Sunday,9,Autumn,44.59,0
2024-09-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,713,675,38,38,0,0,13,746,6.31,0.0,0,Monday,9,Autumn,44.71,0
2024-09-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,675,617,58,58,0,0,13,746,6.31,0.0,0,Tuesday,9,Autumn,47.43,0
2024-09-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,617,568,49,49,0,0,19,746,6.31,0.0,0,Wednesday,9,Autumn,52.31,0
2024-09-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,568,523,45,45,0,0,13,746,6.31,0.0,0,Thursday,9,Autumn,42.09,0
2024-09-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,523,475,48,48,0,0,13,746,6.31,0.0,0,Friday,9,Autumn,43.59,0
2024-09-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,475,419,56,56,0,0,13,746,6.31,0.0,0,Saturday,9,Autumn,60.14,0
2024-09-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,419,370,49,49,0,0,13,746,6.31,0.0,0,Sunday,9,Autumn,62.39,0
2024-09-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,370,328,42,42,0,0,13,746,6.31,0.0,0,Monday,9,Autumn,52.12,0
2024-09-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,328,284,44,44,0,0,13,746,6.31,0.0,0,Tuesday,9,Autumn,55.07,0
2024-09-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,284,251,33,33,0,0,13,746,6.31,0.0,0,Wednesday,9,Autumn,51.95,0
2024-09-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,251,210,41,41,0,0,13,746,6.31,0.0,0,Thursday,9,Autumn,46.08,0
2024-09-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,210,176,34,34,0,0,13,746,6.31,0.0,0,Friday,9,Autumn,40.02,0
2024-09-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,922,873,49,49,0,746,13,746,6.31,0.0,0,Saturday,9,Autumn,58.19,0
2024-09-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,873,808,65,65,0,0,13,746,6.31,0.0,0,Sunday,9,Autumn,78.17,0
2024-09-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,808,753,55,55,0,0,13,746,6.31,0.0,0,Monday,9,Autumn,46.46,0
2024-10-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,753,697,56,56,0,0,16,746,6.31,0.0,0,Tuesday,10,Autumn,59.95,0
2024-10-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,697,643,54,54,0,0,13,746,6.31,0.0,0,Wednesday,10,Autumn,45.79,0
2024-10-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,643,600,43,43,0,0,13,746,6.31,0.0,0,Thursday,10,Autumn,53.7,0
2024-10-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,600,544,56,56,0,0,13,746,6.31,0.0,0,Friday,10,Autumn,45.08,0
2024-10-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,544,489,55,55,0,0,13,746,6.31,0.0,0,Saturday,10,Autumn,59.39,0
2024-10-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,489,422,67,67,0,0,13,746,6.31,0.0,0,Sunday,10,Autumn,65.19,0
2024-10-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,422,376,46,46,0,0,13,746,6.31,0.0,0,Monday,10,Autumn,53.2,0
2024-10-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,376,306,70,70,0,0,16,746,6.31,0.0,0,Tuesday,10,Autumn,59.65,0
2024-10-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,306,261,45,45,0,0,13,746,6.31,0.0,0,Wednesday,10,Autumn,55.36,0
2024-10-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,261,174,87,87,0,0,13,746,6.31,0.2,1,Thursday,10,Autumn,81.07,0
2024-10-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,174,128,46,46,0,0,19,746,6.31,0.0,0,Friday,10,Autumn,51.55,0
2024-10-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,128,70,58,58,0,0,13,746,6.31,0.0,0,Saturday,10,Autumn,64.8,0
2024-10-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,70,3,67,67,0,0,13,746,6.31,0.0,0,Sunday,10,Autumn,57.9,0
2024-10-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,3,0,73,3,70,0,13,746,6.31,0.1,1,Monday,10,Autumn,65.26,1
2024-10-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,0,0,59,0,59,0,17,746,6.31,0.0,0,Tuesday,10,Autumn,51.16,1
2024-10-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,0,0,70,0,70,0,17,746,6.31,0.15,1,Wednesday,10,Autumn,76.4,1
2024-10-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,778,722,56,56,0,778,15,746,6.31,0.0,0,Thursday,10,Autumn,52.43,0
2024-10-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,722,664,58,58,0,0,13,746,6.31,0.0,0,Friday,10,Autumn,52.69,0
2024-10-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,664,586,78,78,0,0,13,746,6.31,0.1,1,Saturday,10,Autumn,70.48,0
2024-10-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,586,517,69,69,0,0,13,746,6.31,0.0,0,Sunday,10,Autumn,79.52,0
2024-10-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,517,475,42,42,0,0,13,746,6.31,0.0,0,Monday,10,Autumn,48.15,0
2024-10-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,475,431,44,44,0,0,13,746,6.31,0.0,0,Tuesday,10,Autumn,58.67,0
2024-10-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,431,383,48,48,0,0,13,746,6.31,0.0,0,Wednesday,10,Autumn,47.94,0
2024-10-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,383,339,44,44,0,0,15,746,6.31,0.0,0,Thursday,10,Autumn,40.06,0
2024-10-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,339,302,37,37,0,0,13,746,6.31,0.0,0,Friday,10,Autumn,43.24,0
2024-10-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,302,241,61,61,0,0,13,746,6.31,0.0,0,Saturday,10,Autumn,61.64,0
2024-10-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,241,182,59,59,0,0,13,746,6.31,0.0,0,Sunday,10,Autumn,60.43,0
2024-10-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,182,132,50,50,0,0,13,746,6.31,0.0,0,Monday,10,Autumn,53.53,0
2024-10-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,132,74,58,58,0,0,13,746,6.31,0.0,0,Tuesday,10,Autumn,50.26,0
2024-10-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,74,30,44,44,0,0,13,746,6.31,0.0,0,Wednesday,10,Autumn,43.31,0
2024-10-31,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,30,0,52,30,22,0,13,746,6.31,0.2,1,Thursday,10,Autumn,69.56,1
2024-11-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,866,809,57,57,0,866,18,746,6.31,0.0,0,Friday,11,Autumn,53.29,0
2024-11-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,809,742,67,67,0,0,13,746,6.31,0.0,0,Saturday,11,Autumn,70.67,0
2024-11-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,742,687,55,55,0,0,13,746,6.31,0.0,0,Sunday,11,Autumn,68.34,0
2024-11-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,687,637,50,50,0,0,13,746,6.31,0.0,0,Monday,11,Autumn,52.48,0
2024-11-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,637,585,52,52,0,0,13,746,6.31,0.0,0,Tuesday,11,Autumn,47.36,0
2024-11-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,585,558,27,27,0,0,13,746,6.31,0.0,0,Wednesday,11,Autumn,41.25,0
2024-11-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,558,503,55,55,0,0,13,746,6.31,0.0,0,Thursday,11,Autumn,56.09,0
2024-11-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,503,450,53,53,0,0,16,746,6.31,0.0,0,Friday,11,Autumn,51.18,0
2024-11-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,450,365,85,85,0,0,13,746,6.31,0.15,1,Saturday,11,Autumn,101.55,0
2024-11-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,365,281,84,84,0,0,13,746,6.31,0.0,0,Sunday,11,Autumn,63.73,0
2024-11-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,281,220,61,61,0,0,13,746,6.31,0.0,0,Monday,11,Autumn,72.0,0
2024-11-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,220,138,82,82,0,0,18,746,6.31,0.1,1,Tuesday,11,Autumn,82.9,0
2024-11-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,138,66,72,72,0,0,13,746,6.31,0.0,0,Wednesday,11,Autumn,63.87,0
2024-11-14,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,66,7,59,59,0,0,13,746,6.31,0.0,0,Thursday,11,Autumn,53.87,0
2024-11-15,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,753,695,58,58,0,746,13,746,6.31,0.0,0,Friday,11,Autumn,64.11,0
2024-11-16,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,695,603,92,92,0,0,13,746,6.31,0.1,1,Saturday,11,Autumn,85.54,0
2024-11-17,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,603,545,58,58,0,0,19,746,6.31,0.0,0,Sunday,11,Autumn,63.62,0
2024-11-18,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,545,491,54,54,0,0,13,746,6.31,0.0,0,Monday,11,Autumn,55.12,0
2024-11-19,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,491,426,65,65,0,0,16,746,6.31,0.15,1,Tuesday,11,Autumn,65.97,0
2024-11-20,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,426,372,54,54,0,0,13,746,6.31,0.0,0,Wednesday,11,Autumn,58.18,0
2024-11-21,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,372,322,50,50,0,0,13,746,6.31,0.0,0,Thursday,11,Autumn,42.96,0
2024-11-22,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,322,271,51,51,0,0,13,746,6.31,0.0,0,Friday,11,Autumn,57.53,0
2024-11-23,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,271,196,75,75,0,0,13,746,6.31,0.0,0,Saturday,11,Autumn,66.77,0
2024-11-24,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,196,125,71,71,0,0,8,746,6.31,0.0,0,Sunday,11,Autumn,67.99,0
2024-11-25,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,125,61,64,64,0,0,13,746,6.31,0.0,0,Monday,11,Autumn,54.59,0
2024-11-26,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,61,8,53,53,0,0,13,746,6.31,0.0,0,Tuesday,11,Autumn,62.31,0
2024-11-27,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,8,0,54,8,46,0,16,746,6.31,0.0,0,Wednesday,11,Autumn,47.62,1
2024-11-28,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,841,785,56,56,0,841,16,746,6.31,0.0,0,Thursday,11,Autumn,61.45,0
2024-11-29,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,785,729,56,56,0,0,13,746,6.31,0.0,0,Friday,11,Autumn,69.8,0
2024-11-30,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,729,654,75,75,0,0,13,746,6.31,0.0,0,Saturday,11,Autumn,80.73,0
2024-12-01,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,654,583,71,71,0,0,13,746,6.31,0.0,0,Sunday,12,Winter,68.25,0
2024-12-02,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,583,522,61,61,0,0,13,746,6.31,0.0,0,Monday,12,Winter,57.2,0
2024-12-03,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,522,466,56,56,0,0,13,746,6.31,0.0,0,Tuesday,12,Winter,61.44,0
2024-12-04,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,466,425,41,41,0,0,13,746,6.31,0.0,0,Wednesday,12,Winter,53.25,0
2024-12-05,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,425,368,57,57,0,0,13,746,6.31,0.0,0,Thursday,12,Winter,61.78,0
2024-12-06,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,368,328,40,40,0,0,13,746,6.31,0.0,0,Friday,12,Winter,53.8,0
2024-12-07,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,328,268,60,60,0,0,13,746,6.31,0.0,0,Saturday,12,Winter,60.38,0
2024-12-08,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,268,218,50,50,0,0,13,746,6.31,0.0,0,Sunday,12,Winter,49.84,0
2024-12-09,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,218,168,50,50,0,0,13,746,6.31,0.0,0,Monday,12,Winter,47.15,0
2024-12-10,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,168,109,59,59,0,0,13,746,6.31,0.0,0,Tuesday,12,Winter,50.15,0
2024-12-11,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,109,53,56,56,0,0,13,746,6.31,0.0,0,Wednesday,12,Winter,48.92,0
2024-12-12,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,848,797,51,51,0,795,15,746,6.31,0.0,0,Thursday,12,Winter,47.17,0
2024-12-13,P0001,Protein Bar 1,Grocery,Bengaluru DC,South,797,724,73,73,0,0,13,746,6.31,0.25,1,Friday,12,Winter,83.31,0
